word,surprisal,avg_rt
to,3.62128,271.71099999999996
it,8.4763,287.25736842105266
out,5.00773,288.87
which,15.5201,327.2789473684211
meant,11.7283,271.9185
good,13.1084,286.351
luck,10.0561,263.30100000000004
all,10.2732,288.006
How,11.4195,285.46100000000007
it,9.60077,306.259
all,8.43172,269.8385
seemed,13.9784,294.14950000000005
the,7.48695,259.3475
next,9.02849,279.675
A,5.74117,250.70450000000005
restaurant,14.5163,281.0365
posted,12.5289,293.33399999999995
a,1.80321,302.5265
reminder,14.4104,294.253
to,7.61735,301.32450000000006
became,16.0936,294.89050000000003
excited,16.9334,281.027
and,6.38665,313.448
left,12.952,311.5590000000001
without,9.04021,282.9599999999999
paying,8.1467,278.01699999999994
their,6.50589,309.5135
But,4.58894,313.42100000000005
everyone,10.7689,320.199
I,7.84603,295.22649999999993
met,13.7343,263.8860000000001
had,9.63928,289.398
sought,8.02742,255.68099999999998
cover,15.272,280.0065000000001
first,12.0734,322.02649999999994
and,6.34935,293.316
asked,10.9975,275.189
questions,13.722,279.091
And,6.26392,306.08000000000004
no,9.44235,303.7115
for,6.95587,309.2226315789474
the,4.8575,348.58764705882356
old,10.196,283.3263157894737
City,13.4222,275.83900000000006
of,6.82782,275.20349999999996
had,11.1165,333.4561111111111
become,7.40115,337.60526315789474
the,4.16703,263.9615
City,12.7837,288.5460000000001
of,7.29582,293.6214999999999
I,7.67562,275.79150000000004
saw,8.03747,260.3539999999999
holes,17.7701,260.27750000000003
in,2.96339,267.50149999999996
planes,15.1199,270.70050000000003
at,6.77074,314.344
the,2.50944,298.4509999999999
airport,8.98553,281.24549999999994
and,4.72385,259.1455
in,7.86815,267.32550000000003
cars,13.7082,266.155
in,3.80412,242.12210526315792
the,2.12654,257.27
Along,11.7534,264.9205
the,1.88525,258.293
main,12.4277,261.9505
hardly,14.515,376.21736842105264
a,4.90182,312.37649999999996
house,10.7295,297.6815
had,9.73358,265.145
not,7.78718,278.40400000000005
been,3.42277,240.15249999999997
In,4.57937,283.46450000000004
place,12.406,284.1355
of,6.22967,304.9485000000001
the,2.42276,310.15199999999993
police,12.1641,290.9736842105263
headquarters,13.35,291.086
was,8.00778,293.0994999999999
a,4.71001,276.298
new,6.8385,264.72999999999996
square,15.3522,242.10949999999997
filled,14.692,271.38800000000003
with,1.64945,308.14789473684215
had,10.8873,285.428
demolished,18.0166,298.993
the,7.19524,279.7765
defense,10.739,277.00200000000007
ministry,15.431,311.44300000000004
and,6.58827,305.7421052631579
set,10.6446,239.72349999999997
fire,14.9116,269.23850000000004
to,6.90944,263.9455
the,4.48029,273.5559999999999
American,7.6179,266.1295
Embassy,17.2305,298.42850000000004
next,10.8895,307.35150000000004
What,8.53094,285.8105
had,9.05638,291.42900000000003
been,3.18334,259.5685
the,6.60962,284.5535000000001
suite,16.6148,280.1169999999999
was,8.37894,278.2675
now,11.0502,277.4985
walls,12.2238,282.2205000000001
of,3.85621,262.89750000000004
blackened,17.7162,284.2595
This,7.11691,258.351
damage,12.9685,281.03000000000003
had,10.1926,268.4934999999999
been,3.18334,261.0745
done,9.7924,279.6273684210526
in,3.70415,270.26900000000006
the,2.794,245.37149999999997
battle,12.1494,254.06526315789472
of,7.55868,292.5615
fought,15.5494,327.6785
less,11.6594,299.3645
than,2.24811,274.427
three,9.39538,272.32750000000004
months,4.00773,307.438
earlier,6.57298,299.92650000000003
when,11.0849,316.5979999999999
four,12.8052,289.0915
successive,17.688,274.14549999999997
governments,14.0639,297.86350000000004
had,9.50993,290.1245
ruled,12.4552,285.3395
here,11.869,277.88149999999996
in,5.63774,251.37999999999997
three,9.95071,271.7205
days,5.27389,318.9420000000001
And,6.26392,298.1275
in,5.9754,303.14050000000003
all,10.851,283.31149999999997
suffered,15.5946,327.717
a,3.64422,271.67299999999994
state,9.68405,249.844
of,4.2548,293.241
The,2.68215,257.282
forces,14.1175,282.02299999999997
held,12.3123,262.78200000000004
two,9.60725,270.26421052631576
northern,15.9719,274.0685
provinces,16.4873,272.771
and,7.00653,277.99899999999997
openly,15.0954,251.504
took,11.7681,251.42400000000006
the,3.39271,244.16150000000002
offensive,16.6845,254.91500000000002
in,6.66784,270.172
three,10.0029,273.2765
Throughout,13.9465,323.985
the,1.39681,313.82450000000006
land,11.8419,281.51700000000005
their,9.96256,252.87750000000005
terrorists,17.3232,340.85736842105257
spread,14.0166,337.4385
fear,13.1828,330.176
of,3.33972,265.4454999999999
and,4.34672,311.936
On,7.6318,355.72739130434786
April,15.1634,325.8420833333334
the,6.46964,455.6661904761905
sturdy,16.6525,365.0269565217392
little,12.2445,390.09999999999997
weighed,16.331,470.9713043478261
in,5.9754,352.6070833333334
St.,11.4007,326.33375
and,5.88133,374.44666666666666
floated,17.2739,325.59166666666664
down,11.0183,318.2270833333333
the,3.82437,301.09541666666667
toward,12.2758,360.86791666666676
the,2.33772,390.4169565217392
She,8.86122,293.5841666666666
besides,15.4653,311.7445833333333
her,11.2813,312.3517391304348
a,7.7706,321.3158333333334
crew,16.5371,333.97624999999994
of,3.42789,296.7058333333334
and,4.34672,337.01124999999996
provisions,13.0658,391.9109523809523
for,3.93249,374.83409090909083
a,4.10541,349.99869565217386
of,4.51602,325.2791304347826
exploration,14.4956,337.1921739130436
of,6.66383,370.3129166666667
the,3.44768,316.5504166666667
Arctic,16.8322,313.76
waters,15.6392,350.8691666666666
of,5.13332,316.79375
North,11.0956,320.7954166666666
Seventeen,15.5374,378.0562500000001
months,12.7266,364.3954166666667
on,7.28026,333.87291666666675
September,11.2779,329.83041666666674
an,9.86827,397.10782608695644
Irish,13.234,387.97
fishing,15.1669,371.2073913043478
boat,15.7732,411.4391304347826
the,6.52863,339.10916666666657
Discovery,18.1505,314.95875
outside,12.5814,398.07374999999996
When,7.73621,333.63083333333327
she,9.66075,313.03958333333327
reached,13.8814,400.0375000000001
she,12.9535,321.51208333333335
was,4.08842,292.81624999999997
found,9.90067,289.40583333333336
to,6.81467,288.98083333333335
have,7.68786,305.7995833333333
on,11.7126,285.6920833333333
board,13.4864,301.18125000000003
only,10.6551,315.52500000000003
eight,9.86899,318.7383333333334
all,10.466,324.08041666666674
near,13.0922,290.6095833333333
The,2.68215,303.48291666666665
captain,14.4404,324.9354166666667
was,8.36122,309.3587500000001
and,5.87255,288.1495833333333
the,4.67574,294.73875000000004
mate,17.9679,292.87708333333336
was,8.3361,324.0116666666666
The,2.68215,302.2091666666666
man,10.4216,356.7675
who,3.27436,332.36875000000003
now,8.3205,294.5545833333333
her,10.3059,311.44000000000005
had,9.27341,327.93260869565216
started,9.88863,339.76565217391305
the,5.03028,320.18125000000003
as,7.86674,297.92
an,6.74469,295.2716666666666
ordinary,12.3457,382.62125
What,8.53094,346.30583333333334
disaster,13.9916,384.6779166666667
struck,14.8424,351.51565217391305
the,6.48695,327.45916666666665
Discovery,18.0603,333.0983333333334
during,10.527,328.2870833333333
those,7.74992,317.81826086956517
What,8.53094,328.6333333333334
happened,7.35095,387.1558333333333
to,2.78349,291.15541666666667
the,4.48029,272.62250000000006
missing,14.5621,332.3845833333333
These,8.36628,323.7326086956522
questions,13.5906,340.6116666666666
have,8.00778,290.95130434782607
remained,13.0594,330.55958333333336
one,7.69131,314.8329166666666
of,3.19237,335.4021739130435
the,1.61721,276.60956521739126
great,12.186,284.29708333333326
sea,15.1927,275.4433333333333
mysteries,17.3969,338.4945833333333
of,2.96339,270.4483333333333
all,7.66035,265.4079166666667
For,6.51944,283.9604166666666
hundreds,15.316,290.45083333333326
of,0.238284,277.15624999999994
the,6.70896,279.46124999999995
evidence,11.5984,287.84541666666667
available,13.773,327.87916666666666
consisted,17.71,360.06791666666663
of,0.667089,330.0
the,6.70896,411.97041666666655
a,7.0896,306.0708333333333
highly,10.5029,332.1708333333334
prejudiced,17.8252,382.68749999999994
account,12.559,404.4558333333334
by,8.78357,309.8808333333334
one,7.98443,294.9858333333333
of,3.39681,276.12583333333333
the,1.61721,268.5129166666666
a,10.0321,309.7545833333333
note,13.1505,290.32000000000005
found,12.8518,331.79166666666663
in,3.83388,301.5504166666667
a,4.55041,307.4420833333334
dead,13.3795,334.33625000000006
desk,15.1246,326.97666666666674
on,8.21395,328.91173913043474
and,5.15896,329.515
several,13.3173,338.40125000000006
All,8.91274,317.4579166666667
they,15.5201,328.0704347826087
offered,13.4389,344.8943478260869
a,4.32875,324.3349999999999
highly,10.4991,304.9404761904762
confused,16.3643,323.9565217391305
But,4.58894,299.8120833333333
since,8.22732,321.38625
researchers,13.2633,545.4804545454546
into,9.06367,393.7558333333334
ancient,18.3955,357.215
court,12.8175,361.97272727272735
records,9.54835,361.9308333333334
and,3.47444,339.62208333333325
legal,11.3792,340.9029166666667
files,15.773,311.08458333333334
have,9.15215,333.9733333333333
been,3.27895,338.0483333333334
able,5.73903,296.77875
to,0.225753,289.9125
find,7.86704,303.8304166666667
pieces,13.8815,420.12458333333325
of,1.7333,301.28041666666667
Not,9.29027,314.69708333333335
enough,12.8411,317.5254166666667
to,1.91892,333.1758333333333
do,7.53142,289.9933333333334
away,5.84702,279.5186956521739
with,0.648661,319.5341666666667
all,7.97669,285.60875000000004
but,10.9266,283.10391304347826
sufficient,14.2096,332.26458333333335
to,2.57885,299.1204166666666
give,7.93734,297.4704166666666
a,5.87255,278.59666666666675
fairly,10.3892,316.76208333333335
accurate,16.1996,350.51666666666665
picture,4.96339,329.9029166666666
of,3.03342,302.97875000000005
the,3.00773,284.7683333333334
events,13.0536,293.0316666666667
of,1.71874,286.17333333333335
the,1.71874,287.87624999999997
have,8.28852,329.98583333333335
had,6.49935,294.8183333333333
two,11.8992,354.5645833333333
reasons,11.4791,352.45956521739134
for,2.85749,343.5249999999999
so,11.4698,385.1543478260869
long,5.72072,343.1141666666667
in,9.64441,339.54045454545457
their,6.96286,294.05833333333334
they,15.9277,308.14833333333337
wanted,8.46208,370.47874999999993
to,1.71874,308.285
clarify,16.1039,313.2833333333333
a,7.57991,286.94541666666674
bizarre,16.0001,395.11045454545456
they,15.9277,310.28875
believed,9.67407,314.28826086956525
it,7.5781,309.8829166666667
important,13.185,337.1254166666667
to,3.57311,310.2929166666666
determine,9.82344,294.4127272727273
the,4.81508,285.99875
fate,13.9957,299.695
of,0.981775,315.93291666666664
the,1.36635,275.37583333333333
captain --,13.08117,276.64208333333335
a,4.65418,336.02916666666664
man,10.2082,291.6625
whose,13.6036,300.57416666666666
name,13.1869,272.4770833333333
is,3.88029,289.9841666666667
permanently,17.017,345.68000000000006
on,7.28026,309.9458333333333
our,8.2351,289.94
on,7.28026,381.34999999999997
American,12.1391,368.8847826086957
towns,16.598,373.64624999999995
and,6.42539,319.2229166666666
on,8.08707,330.6347826086957
a,4.44367,331.1566666666667
great,9.39915,340.45958333333334
American,12.0237,337.62791666666664
and,5.54582,341.015
on,9.17999,310.865
half,13.5076,301.0795833333333
a,3.8472,313.6316666666667
million,10.915,341.5295833333334
square,9.36121,322.1433333333333
miles,8.02457,338.9066666666666
of,4.71148,293.8520833333334
Arctic,16.8059,319.32083333333327
The,2.68215,346.5716666666667
Henry,14.2416,451.0852173913043
This,7.11691,352.7208333333333
is,2.32396,366.4316666666667
the,2.35264,325.1229166666667
story,12.3158,303.5095833333333
of,3.09725,288.48391304347825
his,6.8614,275.2729166666667
last,10.0385,287.74458333333337
tragic,18.7978,306.44166666666666
as,7.81476,311.04166666666663
nearly,12.7764,355.8141666666666
as,5.06695,327.73833333333334
we,7.73957,347.1754166666667
are,5.06964,306.9916666666667
able --,10.447009999999999,313.7808333333334
or,6.21864,320.88125
will,9.10262,337.21999999999997
be,2.77817,327.73541666666665
able --,8.619155000000001,310.88625
to,5.76756,294.9875
The,13.6888,375.85625000000005
sailing,16.1995,377.1025
in,6.7556,355.09956521739133
the,2.68569,347.6633333333332
spring,9.26222,305.49666666666667
of,3.49675,304.6133333333334
was,9.83639,406.04083333333324
fourth,14.6483,341.9316666666666
in,7.21132,323.77833333333336
four,9.87185,295.4175
Each,9.56462,309.6000000000001
time,6.17765,339.83
his,8.9584,300.8182608695652
objective,12.5035,376.08666666666664
had,9.24988,316.3058333333333
been,3.18334,310.85333333333335
the,6.60962,296.8529166666666
same --,8.415635000000002,302.32750000000004
a,4.65418,302.00124999999997
direct,11.0295,298.8941666666667
water,13.6909,293.6829166666667
passage,15.5178,316.49583333333334
from,9.05599,321.4858333333333
Western,13.5223,327.79416666666674
Europe,4.61838,372.9870833333334
to,8.63881,314.0045833333333
the,4.48029,282.66833333333335
Far,12.6571,268.3595833333333
In,4.57937,324.91227272727275
and,6.40046,350.5969565217392
the,6.16037,312.64791666666673
English,16.6739,316.31625
Company,15.5201,455.29208333333344
had,9.15754,376.95
sent,12.4552,350.51875
him,8.60725,300.0179166666667
to,6.14296,290.3982608695652
look,9.57444,284.8066666666668
for,2.48977,303.1858333333333
a,3.49675,257.63999999999993
route,17.1089,284.0917391304348
over,9.69687,272.5920833333334
the,1.58178,268.20125
North,12.2775,266.82124999999996
or,8.80133,292.5399999999999
across,12.8824,302.88124999999997
the,0.568773,287.99500000000006
top,10.6307,309.81208333333336
of,2.84992,286.7945833333334
he,12.1491,343.78791666666666
had,5.1987,272.2945833333333
and,5.57675,298.795
the,4.67574,291.0245833333334
Company,15.6203,349.09999999999997
indicated,13.1727,316.4566666666667
it,3.20222,324.32652173913044
would,3.74469,289.3854166666667
not,6.83144,275.0920833333333
back,11.6661,280.80833333333334
him,12.1144,301.1837499999999
In,4.57937,307.71541666666667
the,7.44123,322.17291666666665
Dutch,11.7785,318.81166666666667
East,12.8951,314.2545833333333
India,15.3993,301.34874999999994
Company,15.7964,303.4520833333333
hired,14.0608,316.3591304347826
gave,12.4789,291.2320833333334
him,4.16381,320.60875000000004
two,11.7326,268.59666666666664
learned,14.279,319.10391304347826
him,11.7383,321.2341666666667
out,5.36753,284.22
with,9.62082,291.55260869565217
a,3.59166,284.66041666666666
ship,14.1322,254.68916666666667
called,11.549,294.67416666666674
the,2.89836,267.0258333333333
Half,18.189,290.31666666666666
and,5.48786,289.2454166666666
supplied,15.554,301.0308695652174
him,11.3834,323.47125
with,6.00387,266.5570833333333
Dutch,13.7459,295.41
This,7.11691,303.84347826086946
time,6.35473,255.68499999999997
he,7.60813,259.54625
turned,10.5236,303.73791666666665
to,6.14296,328.22416666666663
the,3.06681,297.8645833333333
middle,12.7627,322.1041666666667
Atlantic,15.8675,277.6308333333333
coast,6.91759,353.80125000000004
of,4.42789,313.61500000000007
North,11.0956,268.94791666666663
His,8.53094,313.1254166666667
chief,8.74755,362.78541666666666
discovery,16.7893,332.15500000000003
was,8.9049,328.2191666666667
important --,11.08029,312.40826086956525
the,4.27194,366.6970833333333
Great,11.627,328.8312499999999
North,14.6015,305.1287499999999
the,6.84013,428.5878947368421
River --,11.166065,428.6866666666666
but,6.10551,360.38304347826084
it,7.23897,363.7460869565217
produced,13.1721,358.52375000000006
no,8.28532,344.45583333333326
When,7.73621,325.08
the,2.01484,363.31952380952384
Half,18.1965,340.055652173913
Moon,15.7397,302.5082608695652
put,12.0078,308.0620833333334
in,3.73333,313.06041666666664
at,11.2866,276.7058333333334
in,5.80341,328.1247826086957
the,3.04098,292.82291666666663
fall,9.94698,306.5560869565217
of,3.48428,280.9758333333333
word,13.218,292.4829166666666
of,4.82304,317.1620833333333
findings,15.7846,310.00500000000005
leaked,17.0725,348.23125
and,5.48786,301.39
English,13.931,310.1895833333333
interest,11.5209,310.1816666666667
in,2.88808,303.74541666666664
him,12.3094,271.1933333333333
The,2.68215,304.6943478260869
government,7.05784,330.64625
forbade,17.9569,324.9504166666667
Hudson,15.9749,373.4725
to,6.93794,308.0591304347825
return,9.47811,308.34833333333336
to,0.828039,299.44875
Amsterdam,17.996,335.36083333333335
with,8.67686,350.87791666666664
his,6.26318,339.0316666666667
He,5.6328,311.22458333333327
went,12.4514,338.2991304347826
to,3.03494,352.0933333333333
London,12.3386,313.5586956521739
and,5.53745,312.435
spent,12.2223,312.69391304347823
the,5.71871,284.77166666666665
winter,12.7837,274.7054166666667
talking,13.8332,325.9816666666667
to,2.92788,323.4058333333334
men,15.9346,259.1508333333333
of,8.38965,278.2291666666667
By,8.26237,272.9260869565218
he,11.7415,324.8769565217391
was,4.78926,264.3020833333333
supported,11.0847,322.99083333333334
by,2.00773,299.07874999999996
a,4.28921,264.9920833333333
rich,12.0733,269.84083333333336
merchant,14.6641,287.99583333333334
syndicate,15.9591,315.5916666666666
under,10.3809,403.8491304347826
the,1.96033,301.38416666666666
of,2.53627,332.16375000000005
Prince,15.3111,383.3591666666666
of,7.40615,344.3575000000001
He,5.6328,313.47916666666663
had,6.39844,370.695
obtained,10.0043,305.9341666666667
and,6.58396,292.0562500000001
a,7.64526,345.9226086956522
veteran,12.4209,325.37913043478255
ship,14.7401,323.74652173913046
called,11.549,314.72173913043486
the,2.89836,301.68000000000006
Discovery,18.189,324.92333333333323
and,6.46743,308.8958333333333
had,8.99943,282.3478260869565
recruited,17.5582,298.22043478260866
a,7.73512,364.23695652173916
crew,16.4234,335.49625
of,3.42789,273.90333333333336
the,6.70896,319.1458333333333
largest,9.80551,329.8808333333333
he,10.4224,284.58608695652174
had,5.1987,310.5975
ever,9.12806,273.89782608695657
The,2.68215,297.73166666666674
purpose,13.0204,333.21
of,1.68939,293.84375
this,7.3174,271.74708333333336
fourth,15.1583,280.02958333333333
was,9.00098,286.2908333333333
A,5.74117,266.48249999999996
century,15.3756,252.2647826086956
of,7.09267,278.22041666666667
exploration,14.4575,284.63624999999996
had,10.0627,311.5791304347826
established,12.4552,348.91875
that,7.83772,316.5691304347827
a,5.70412,290.9066666666667
great,9.33755,317.59083333333336
land,13.7586,272.9773913043478
North,13.1068,319.64
and,6.52475,266.9470833333333
South,1.42276,294.5745833333334
lay,14.729,293.91333333333324
between,11.0168,301.1929166666666
Europe,13.81,303.43916666666667
and,3.21551,318.55625000000003
the,2.46783,298.78173913043474
One,7.38749,284.74666666666667
by,8.41308,289.93
the,4.8352,293.0004347826087
openings,18.0648,312.26708333333335
in,6.74119,309.71625
the,2.68569,298.49583333333334
coast,14.1137,308.835
that,4.42789,312.9660869565217
promised,14.2664,336.28391304347826
a,7.13331,298.91791666666666
passage,16.1188,285.52826086956526
through,11.1102,317.39624999999995
had,9.8008,294.28166666666664
been,3.18334,292.41416666666663
and,5.65317,300.315652173913
In,4.57937,309.6491666666667
up,9.14175,349.1141666666667
the,4.88867,309.3883333333334
Great,11.6198,344.61500000000007
North,14.6015,294.6679166666667
River,15.4855,315.4700000000001
had,9.2145,288.3566666666666
disposed,18.0166,307.6045833333333
of,3.54835,317.1545833333333
one,8.77708,287.7079166666667
of,1.81452,314.73708333333326
the,0.488787,275.6216666666666
last,8.28596,294.56625
But,4.58894,274.58625
there,5.58242,316.6425
remained,15.2999,297.31333333333333
one,7.69131,286.20666666666665
far,15.939,356.49208333333326
to,9.45524,334.8641666666666
the,4.48029,275.8233333333333
Nearly,11.2333,294.7695833333334
years,11.3807,383.1712499999999
John,14.1723,327.11333333333334
Davis,15.5808,297.1979166666667
had,6.66383,306.8775
as,7.90365,316.4441666666666
he,6.95562,334.0966666666667
sailed,18.1425,280.06375
near,12.7341,300.2224999999999
the,1.98095,280.1821739130435
Arctic,16.7253,267.4554166666667
very,11.9566,327.97625
great,10.3253,277.835
the,6.52863,309.69041666666664
water,11.7785,327.3529166666667
and,5.48786,324.5729166666667
as,7.72282,328.8016666666667
it,5.71874,265.7766666666667
were,10.9433,269.9591666666667
the,5.86224,281.46727272727276
meeting,11.0244,289.22333333333336
of,5.06481,333.4820833333334
He,5.6328,296.62875
named,14.505,296.3158333333333
this,9.59854,292.8108695652173
between,10.2154,383.7578260869565
Island,13.1877,356.69125
and,6.7808,342.3404347826086
the,6.02502,331.49
it,10.8873,366.2582608695652
was,5.39932,302.09083333333336
to,6.11894,248.70000000000002
be,2.84433,255.9525
called,8.22841,265.9904347826087
Hudson,16.5615,340.5229166666667
In,4.57937,275.80083333333334
George,13.6864,327.36333333333334
in,6.71063,329.29541666666665
the,2.57667,327.71333333333325
same,7.26909,267.345
little,12.7851,340.5262500000001
Discovery,17.5331,317.36541666666665
that,7.64535,311.7743478260869
Hudson,16.3457,340.58000000000004
now,10.6961,293.41375000000005
had,10.8521,302.01478260869555
sailed,18.1023,311.21125000000006
300,14.2499,314.21041666666673
miles,5.50589,336.62347826086955
up,10.5176,279.9778260869565
the,4.17439,270.10541666666666
before,10.3579,319.72875000000005
his,8.07952,321.03913043478263
frightened,16.743,337.40416666666664
men,13.0481,303.1158333333332
turned,13.276,300.0508695652174
the,5.95137,287.7975
ship,13.4574,299.1741666666667
Hudson,13.9465,306.7879166666666
now,11.7897,282.42250000000007
proposed,13.3037,312.06249999999994
to,5.50672,283.52608695652174
all,11.2013,279.3982608695652
the,3.74469,270.1641666666667
way,6.58664,267.77208333333334
through,7.98364,294.06583333333333
and,10.8886,271.40000000000003
test,13.8131,282.1345833333334
the,6.46741,278.0330434782609
seas,16.5623,270.7458333333334
beyond,12.9025,298.98375
for,8.05766,269.5508333333333
the,2.94963,279.16541666666666
Even,8.39042,262.6287499999999
experienced,14.0157,413.13
in,4.25476,296.6475
Arctic,15.3612,302.78624999999994
sailing,16.5553,313.4591666666667
and,6.45394,310.11875
determined,13.8523,363.4504166666666
as,8.82025,296.1425
he,6.87049,271.685
must,13.3714,277.40124999999995
have,4.78586,284.3187500000001
had,6.35021,263.1116666666667
as,7.90365,338.91083333333336
he,6.95562,271.75375
slid,14.7111,294.25916666666666
down,11.2906,287.49875000000003
the,3.82437,274.205
were,9.13165,286.34333333333325
On,7.6318,284.7754166666667
previous,14.9044,306.37291666666664
it,9.60077,317.0179166666667
had,6.0378,264.99666666666667
been,3.4293,284.7395833333333
in,5.76649,288.44041666666664
precisely,16.9211,324.47374999999994
such,10.4421,325.6808333333333
dangerous,15.19,332.33227272727277
situations,16.2959,354.0195652173913
that,7.78733,315.11791666666664
he,5.49292,288.55
had,3.35892,266.9726086956522
failed,8.25341,292.7725
as,9.42416,284.47083333333336
a,3.23962,282.62208333333336
leader,12.8165,279.44541666666663
and,5.90348,299.705
